;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
salei;1.269924e-21;1.6249534e-06;0.000617137;1.4954921e-06;1.3307873e-06;3.2429278e-05;1.17131265e-08;1.4079893e-21;8.533315e-06;0.00016889525;1.221596e-07;3.281852e-14;2.601316e-06;5.393081e-10;3.4946414e-12;4.0316754e-05
speech;1.8255257e-14;2.3877035e-05;4.539443e-08;0.00019034104;1.02668976e-08;3.848258e-05;7.1744114e-05;1.9113107e-12;3.3442207e-05;5.3223812e-05;9.970872e-05;2.0394943e-10;2.6111846e-09;8.7878954e-10;1.5335534e-13;3.310157e-05
trigger;6.41648e-07;5.4902634e-05;1.4988265e-06;0.00021029709;3.396232e-09;0.00029792628;8.762259e-05;1.8746907e-07;0.00039540164;4.3676122e-05;9.999091e-05;3.845505e-06;2.909393e-06;3.2526488e-09;8.259456e-09;8.84214e-05
glimpse;2.1990365e-07;7.756312e-05;9.758585e-09;0.00017398281;1.1280778e-08;0.00038598527;0.0001423069;1.201082e-07;0.00015218729;2.9177443e-05;7.610579e-05;0.00025764888;4.303574e-08;3.0732238e-07;1.8067461e-10;0.00017720638
flawless;6.922957e-11;6.465761e-05;9.851419e-09;1.2220923e-05;7.968664e-12;2.7514037e-05;6.738839e-06;1.21615565e-11;3.218726e-05;4.4864104e-05;1.609359e-05;8.5049754e-07;1.8724849e-07;1.1879141e-07;4.772496e-18;1.5682084e-05
themost;5.7378825e-13;6.2278865e-05;1.8963886e-11;6.983233e-06;3.6706562e-12;6.603882e-07;1.3606325e-07;2.0992876e-09;3.4785287e-06;5.5426593e-05;3.923659e-06;4.124001e-11;3.1181823e-13;7.2334596e-09;2.2780642e-17;6.2143886e-06
bitch;4.21932e-08;6.808122e-05;2.3059878e-05;5.3984146e-05;1.3161696e-09;0.0002621729;4.3859014e-05;5.2991684e-11;4.3690092e-05;5.2512336e-05;0.00020556718;1.076528e-08;1.7965545e-08;2.6363412e-06;6.7275825e-09;5.9177357e-05
humor;8.223795e-13;3.1239135e-05;2.7824143e-07;4.2188207e-05;6.0500827e-10;4.272907e-06;1.2930089e-05;6.5555647e-12;3.245108e-05;4.938903e-05;5.7492336e-05;3.5415552e-11;7.0215336e-09;2.275125e-08;2.6984645e-14;2.159804e-05
wrat;3.607855e-11;6.291449e-05;1.3968475e-20;1.1769256e-08;9.264714e-15;1.2865938e-11;6.2424854e-13;2.1412106e-28;2.3224295e-08;9.095111e-05;1.013112e-08;0.00041294232;2.6034386e-30;1.7042822e-12;0.0;1.7702265e-09
scar;4.2901e-41;3.4578338e-06;1.2174383e-25;3.6927184e-12;5.0825156e-19;2.4583473e-12;3.1185542e-15;1.1e-44;4.2735878e-13;0.00023684124;4.683273e-12;0.0;1.2649911e-31;5.5000394e-13;2.9644648e-32;4.477787e-11
sloppy;2.491061e-10;4.875958e-05;3.1846934e-08;1.3501687e-05;2.1194327e-10;2.5113124e-05;4.9302657e-06;2.7109448e-09;2.762451e-05;5.1814644e-05;1.4992023e-05;3.5907685e-06;1.0982013e-08;6.031023e-07;4.5469917e-12;7.809545e-06
mieux;2.4310498e-14;0.00013929955;9.2097116e-07;6.683877e-06;1.531991e-12;5.730487e-06;1.6825437e-06;2.5307959e-12;2.480355e-06;6.538629e-05;1.3823291e-05;2.6245514e-11;9.0681294e-14;4.846694e-08;3.8403106e-19;1.7335655e-05
bait;4.8027177e-10;4.3459266e-05;5.950982e-06;0.00017462512;2.1254616e-09;0.00012238255;4.3478543e-05;9.968635e-10;9.189633e-05;4.5245895e-05;5.762078e-05;1.6621264e-08;8.888998e-08;9.956476e-07;1.1941539e-11;8.7073764e-05
white;4.1054344e-11;5.6567063e-05;7.899122e-10;4.2900396e-05;2.3415234e-10;0.0001837383;5.8223624e-05;1.7232734e-09;0.00011417814;5.2229003e-05;5.397368e-05;7.895359e-09;1.2385225e-07;4.114507e-07;2.7968586e-11;0.00012709353
wireframe;3.5293277e-13;0.00021905388;6.3441727e-09;2.017441e-06;6.767998e-13;2.153559e-06;1.2264644e-05;7.582062e-17;1.45644535e-05;2.5949843e-05;9.570197e-07;2.656902e-15;1.6298096e-10;2.1337803e-07;3.7325137e-16;1.2075311e-06
decvax;2.9543203e-27;8.475718e-06;1.8499079e-09;0.00012759744;7.9461815e-17;5.6642625e-06;0.0005601295;4.4793003e-11;0.00012629668;0.00013673138;4.8381366e-07;3.418715e-26;1.2223156e-18;5.0812304e-19;3.1354275e-16;1.1444401e-08
railway;7.323987e-05;1.3635814e-06;2.8945875e-08;6.7876567e-06;0.00031022486;0.00013070714;6.9852873e-11;6.6337016e-19;1.1938501e-05;2.5910645e-05;0.00013844814;9.604609e-18;4.3744362e-06;8.515545e-16;1.2797731e-10;0.00025413968
money;1.9503033e-13;3.4490156e-05;1.6056974e-07;0.00020854059;1.6501027e-10;1.9298912e-05;1.8984263e-05;2.6844754e-10;8.284655e-05;5.6021836e-05;5.622293e-05;2.5967828e-10;1.5867153e-08;2.2472792e-08;2.0424674e-10;4.1367213e-05
privatesector;9.104476e-31;4.2284246e-06;4.1758877e-18;2.712015e-10;3.3376126e-25;1.5890238e-13;1.7226325e-16;0.0;4.7350184e-12;0.00035363645;6.359991e-13;6.127504e-11;3e-45;4.527381e-19;1.04331e-40;4.9331744e-10
architect;4.424523e-13;4.551709e-05;9.723498e-07;9.342518e-05;1.4784762e-11;2.0987325e-05;0.00010599605;1.7100633e-11;3.8351005e-05;5.6101075e-05;5.5782075e-05;5.3602614e-13;1.6486952e-09;1.5784187e-07;6.3605984e-13;0.00015603131
aviv;5.5589624e-16;0.0001178809;1.8833589e-10;1.6878662e-06;1.7302791e-14;4.2685346e-07;1.8363836e-07;8.022524e-19;1.0760021e-06;6.2294945e-05;2.7619292e-06;4.963649e-16;4.956386e-13;1.1641749e-07;5.9882066e-15;2.7301907e-05
itwill;2.3694263e-30;9.2680386e-07;1.1675894e-07;0.00017428322;2.576403e-25;0.00019781412;9.984021e-09;3.1092377e-18;2.2901393e-05;0.00017217026;3.059745e-05;1.0216749e-12;1.362087e-21;5.4086372e-17;1.5886711e-10;1.0146496e-07
jkjec;2.2155965e-28;1.2826079e-05;7.072551e-24;3.529644e-08;2.5217588e-08;9.034419e-09;7.2695024e-13;0.0;3.6395928e-08;3.5228597e-05;6.1373093e-09;5.711109e-20;6.938946e-21;1.3017955e-08;2.77845e-23;3.5435344e-06
brewer;8.705737e-15;4.8694586e-05;3.114029e-07;2.1819722e-05;8.860643e-11;4.035483e-05;4.2825923e-06;3.817408e-15;7.3667816e-06;5.735164e-05;1.6963628e-05;2.8329306e-13;1.1620646e-11;4.7887147e-07;1.4907349e-09;1.9282046e-05
dozen;1.209098e-11;4.177312e-05;1.3758485e-07;0.00026267426;2.3084093e-08;0.001299012;3.2902437e-05;1.2499012e-05;0.00027191552;6.282297e-05;0.00013818426;0.0026850705;3.7267394e-06;4.5471398e-07;1.6779417e-07;0.0002427945
socially;3.2315217e-10;2.2622164e-05;2.5286353e-09;0.00023379874;8.537748e-06;2.5233088e-05;3.4453875e-05;0.000410973;2.9974542e-05;5.061349e-05;0.00038486623;1.0314981e-05;8.675636e-08;1.6747155e-08;2.2147931e-08;0.00013430386
speach;2.5700499e-12;9.350409e-05;1.678105e-08;3.800505e-05;2.468577e-12;2.596763e-06;1.31104825e-05;4.2544256e-13;5.130353e-06;5.7180052e-05;5.596367e-05;4.489483e-14;1.7237887e-09;5.4662553e-07;1.9341858e-14;7.420065e-05
messianic;3.6193183e-14;4.1779425e-05;3.0072123e-08;1.1637977e-05;1.970699e-11;9.153556e-06;8.2293633e-07;1.5725847e-09;1.4577627e-05;3.8106675e-05;0.0001711964;2.4070473e-10;2.0480368e-06;4.3213543e-08;8.632299e-15;5.3406562e-05
frustrated;1.04701196e-11;2.8705173e-05;1.0355161e-08;2.8392367e-05;1.1161466e-07;4.0382547e-05;5.729318e-06;1.0774023e-12;1.8367342e-05;5.138238e-05;1.328155e-05;2.62963e-09;6.3496214e-10;2.0401325e-08;3.6231407e-11;3.5025983e-05
parker;1.0404853e-09;0.00030540803;1.0156477e-09;1.4125755e-05;6.814679e-14;3.668005e-05;1.8539171e-05;1.4886157e-12;3.2514134e-05;4.6753794e-05;2.795091e-05;1.2680975e-11;7.837084e-11;0.000971631;2.6745023e-12;3.194459e-05
anachronism;6.860825e-21;2.0376887e-05;5.6190885e-07;5.238636e-06;5.401934e-05;1.2303218e-09;4.0275417e-08;5.440894e-27;1.830192e-07;0.00023760673;2.451965e-09;1.2914643e-19;1.8046832e-16;1.6797362e-12;3.687748e-31;8.4832216e-08
throw;1.7539916e-06;5.1843042e-05;4.9231453e-08;0.00011100843;1.2101678e-08;0.0019615113;0.00011133213;3.3334637e-09;0.00022571652;5.5484343e-05;0.00028946387;1.2588668e-05;2.6258093e-08;1.2058055e-07;9.585644e-07;0.00014217725
eduif;2.6335334e-15;1.2182421e-05;7.9701157e-10;2.2324955e-09;5.441244e-07;9.192833e-13;8.502744e-11;3.219212e-19;2.5119117e-08;5.7116205e-05;1.152776e-07;3.1644114e-12;1.3777102e-31;2.9600047e-10;1.5825057e-05;4.825106e-10
smartdrive;3.573339e-26;0.000435765;5.445548e-20;7.156847e-07;1.3482852e-26;2.4111399e-11;1.6590652e-08;6.78285e-40;6.0064536e-07;1.2551648e-05;2.097499e-05;7.465322e-30;1.324785e-30;0.0003669673;3.4640132e-32;2.4947183e-05
check;0.00016989329;6.265369e-05;1.5123903e-05;0.00022261517;3.521218e-09;0.00032928787;0.00033548867;1.3614623e-09;0.00023369581;4.7112444e-05;0.00010269933;2.9520186e-06;3.533322e-06;1.447745e-07;1.1889547e-06;9.792156e-05
regularly;5.991958e-08;3.0769497e-05;8.836071e-07;0.00023881881;2.1696515e-07;0.0002563364;6.264452e-05;3.531639e-10;0.00026252007;6.188079e-05;0.00015716309;2.6283518e-05;4.5671978e-08;2.0400596e-07;1.4540395e-06;6.882438e-05
stssdxb;3.9617662e-22;6.0896324e-05;7.461779e-26;3.7030867e-10;1.6701266e-33;3.866452e-09;4.5780216e-12;0.0;1.1021034e-09;0.0001243577;3.0077197e-06;6.0296044e-27;1.2937367e-29;9.672949e-19;1.5938758e-37;5.5499992e-08
headache;1.3932164e-08;2.2856477e-05;4.1837498e-06;0.00019767946;1.0667132e-08;0.00010595884;7.636968e-05;6.385584e-11;0.00012164868;5.0105828e-05;4.3312528e-05;1.2218074e-09;8.8921615e-06;1.8064104e-07;1.1544714e-09;4.1818574e-05
shannon;2.8981526e-11;0.00028991682;4.8940354e-09;9.955121e-06;1.7505473e-15;5.8477194e-06;6.308754e-06;7.550454e-14;1.3120371e-05;3.975196e-05;1.3984822e-05;2.8019841e-12;1.5101318e-12;6.8288784e-05;8.106945e-11;1.12291555e-05
acute;4.8203996e-11;3.0906813e-05;2.5547856e-12;6.072235e-05;4.3451727e-09;2.4833416e-05;3.7096872e-06;6.6568795e-09;4.722692e-05;5.992075e-05;2.3972681e-05;3.8358166e-08;2.400744e-07;1.04606656e-07;3.8341818e-13;3.269183e-05
nctu;3.1785796e-27;0.0004023335;5.575735e-32;3.263648e-05;1.0011457e-28;2.8021483e-09;1.5325645e-07;1.459697e-17;4.1960126e-07;7.793216e-05;9.16395e-08;2.0540272e-15;9.830793e-21;3.4705936e-12;2.924059e-29;7.327114e-07
vaxen;1.8464616e-12;6.501631e-05;3.587131e-19;4.7276653e-06;4.266482e-12;2.7449905e-06;2.696201e-09;1.49708e-13;3.9919865e-07;7.521959e-05;9.684037e-08;2.6490244e-18;9.466027e-19;0.000113285925;6.115222e-10;3.261009e-08
headphone;3.570541e-21;5.462532e-05;4.9766557e-05;9.554565e-06;8.6293926e-07;9.964711e-05;3.845065e-06;6.2377745e-13;6.853089e-08;0.00015943628;4.8287817e-05;7.888593e-11;4.1481428e-12;0.0001257092;1.2291003e-19;1.2880043e-06
designate;2.2160427e-07;3.4608278e-05;3.920633e-10;6.973666e-05;3.9606447e-12;3.4202087e-05;3.813711e-05;1.04729446e-11;3.311153e-05;5.7618377e-05;7.771902e-05;2.786717e-10;2.8260547e-11;2.6187714e-09;1.4407922e-08;3.210334e-05
morgan;1.740813e-10;0.00031323434;3.249998e-09;3.174333e-05;2.2174211e-14;4.8394654e-06;3.0076664e-05;4.0036496e-14;8.251832e-06;5.482047e-05;3.7673806e-05;5.958695e-13;1.3426781e-08;0.001945425;2.4103275e-13;6.294569e-05
neutron;3.526081e-11;9.9983255e-05;9.035439e-07;4.1792726e-05;1.0993648e-10;7.425543e-06;0.00011985797;2.527335e-10;0.00015898839;4.7649177e-05;1.6088634e-05;9.272917e-11;4.4480675e-08;3.0407992e-07;8.634457e-11;4.981449e-05
procedural;1.2083141e-11;2.0479798e-05;7.5051145e-07;0.00013945623;7.8105725e-12;2.2675393e-05;4.6463192e-05;2.6627644e-08;7.724939e-05;5.3049465e-05;5.501801e-05;2.4594218e-08;3.607492e-07;1.4328795e-08;8.499891e-12;1.2191999e-05
crystal;1.5830569e-08;2.9092136e-05;2.2880195e-06;8.081428e-05;8.391401e-09;4.9185524e-05;4.871047e-05;2.5344857e-09;0.00019290784;4.534624e-05;4.997122e-05;8.0802074e-08;0.00011057618;1.0903585e-07;7.604828e-14;4.0663042e-05
hemul;2.1674018e-37;3.2778946e-06;5.4660314e-26;1.3450606e-08;2.2010346e-17;1.6928998e-11;5.2114913e-11;0.0;3.6317584e-07;7.8333534e-05;1.5652095e-06;2.654122e-26;1.7913634e-16;1.0031478e-13;3.6140798e-29;1.5878366e-07
thatthe;6.736498e-13;8.6057626e-05;2.3901709e-08;6.7595895e-05;8.150976e-09;4.1127764e-06;1.227812e-06;1.8177494e-05;1.6922872e-05;4.939586e-05;3.3448487e-05;8.634368e-06;1.4020393e-06;2.2375584e-09;5.757397e-15;3.2113538e-05
satanic;5.184981e-13;7.593793e-05;4.048005e-08;2.213296e-05;2.3380432e-13;7.944306e-06;1.9786507e-06;1.3033878e-09;1.1375485e-05;4.1202708e-05;0.0004087833;1.6932167e-07;6.612685e-09;1.9438382e-06;2.3660044e-16;8.523523e-05
christ;6.301003e-09;7.32703e-05;1.12634545e-07;7.5060966e-06;1.42873074e-11;9.252468e-06;3.2504906e-07;7.566756e-11;5.5345945e-06;4.4698423e-05;0.001950423;4.5729515e-10;1.592652e-08;4.7338224e-05;9.346061e-09;4.7669233e-05
happend;5.986358e-05;0.000103127844;1.0343308e-06;2.9308601e-05;2.4321372e-08;5.722301e-05;3.2623898e-06;2.3052183e-11;4.5640187e-05;4.236157e-05;0.00015253789;4.8629256e-10;2.1338407e-07;1.3885575e-06;3.0466218e-08;0.00032127567
opposition;1.0457685e-11;2.5250267e-05;4.7347687e-08;0.00013084618;6.6707166e-08;0.00010515442;1.0870526e-05;6.155896e-11;8.862372e-05;5.0750616e-05;9.722111e-05;1.1732949e-08;7.977338e-08;1.6802418e-09;9.7945625e-14;0.00012210407
tear;4.5967394e-10;4.495127e-05;5.1369064e-08;4.7169648e-05;1.9530615e-09;0.00046197267;2.1930375e-05;2.97588e-13;0.00023415369;4.4173394e-05;6.394495e-05;6.540052e-06;9.961648e-11;1.9771107e-07;4.0306214e-10;9.394604e-05
contribute;5.273459e-05;5.2831343e-05;1.0368948e-06;0.00017148911;2.0206417e-10;4.6347814e-05;3.4519093e-05;1.7427804e-11;0.00011462201;5.236923e-05;0.00014752889;2.8911385e-08;5.074882e-09;9.5228366e-08;6.8344645e-09;7.550263e-05
emission;8.9823173e-32;0.00021169188;4.2218165e-22;4.4933635e-08;4.723737e-23;8.968764e-11;8.901855e-13;3.363835e-27;4.1024936e-10;5.3721757e-05;4.114981e-10;2.1635218e-19;2.0369248e-30;1.2205124e-11;3.9542826e-29;1.334429e-07
eduthe;2.4806243e-07;6.553692e-06;1.8572688e-09;1.9190478e-09;3.9129107e-05;2.0517785e-12;1.0640067e-13;4.7579227e-19;1.0025489e-07;0.000121357;2.0439435e-09;6.7693964e-19;1.4554247e-30;2.296718e-10;1.6614527e-28;1.111311e-10
eleven;7.902707e-11;2.796143e-05;2.3709519e-09;0.0001367353;5.6779307e-08;0.00045418716;2.7281525e-05;1.7539477e-08;0.000120187586;6.0781298e-05;0.00011845317;4.1732234e-05;8.03616e-09;1.7301323e-08;1.0944726e-06;0.00010254363
maybe;1.6195175e-07;3.7922626e-05;4.7323533e-06;0.00010127454;4.4155677e-06;0.00014707056;1.8177643e-05;8.742275e-06;8.975305e-05;5.666264e-05;0.00017927308;2.2031225e-05;2.786342e-06;2.477047e-07;0.006020218;6.471153e-05
pick;4.933245e-07;3.1085343e-05;3.666313e-07;0.00014884675;4.217203e-08;0.0014252088;8.4760046e-05;4.7189913e-10;0.00022768315;5.106972e-05;0.00017532526;5.295283e-07;4.9162423e-08;2.079705e-07;2.713818e-08;5.0524362e-05
reread;0.0014193499;3.9371833e-05;0.00026709103;6.05323e-05;6.838384e-08;0.00031266265;1.3607377e-05;9.85486e-11;3.1760963e-05;4.8514034e-05;0.00024968863;4.59514e-07;2.4874194e-07;7.456679e-07;3.1469088e-07;3.5703477e-05
stuff;1.0739505e-08;3.7339334e-05;0.009357118;0.000113749884;3.3907108e-09;5.794952e-05;8.9764e-05;2.7195224e-08;0.00021949;5.8118876e-05;0.00022554671;6.1386e-09;4.786189e-05;1.11121835e-07;8.4008883e-10;3.87779e-05
joachim;1.1830957e-15;0.00019671701;1.0293195e-11;1.0353085e-06;7.8928034e-16;1.822254e-07;1.1299787e-07;2.0952779e-18;4.5429465e-07;6.416715e-05;1.3462018e-06;2.2626124e-15;3.344093e-15;7.3836094e-07;7.2262834e-19;2.6235348e-06
xterminal;5.1476905e-18;5.8164383e-06;1.0667208e-09;1.8840609e-06;2.0441224e-05;0.00016664372;6.055776e-11;0.0005624175;2.5177935e-06;5.1265426e-05;0.00015090995;0.000545295;1.7859222e-27;6.149121e-08;0.0004031464;1.8757284e-05
prong;1.556279e-17;4.4575885e-05;5.4509006e-12;2.7696335e-05;1.09788116e-10;8.376576e-06;2.9620383e-06;4.8540467e-17;1.5637504e-05;5.8308076e-05;3.908511e-06;1.1436031e-10;3.253546e-10;2.2817435e-08;8.545401e-17;1.0466314e-05
parody;5.6013874e-12;3.980508e-05;5.3638505e-06;2.1858188e-05;2.6313639e-11;2.5177296e-06;1.5576554e-05;2.917908e-14;1.1529784e-05;5.9835693e-05;3.9119866e-05;4.2660278e-11;1.5069144e-09;1.8604995e-08;1.875146e-14;1.6168287e-05
robbie;2.3483434e-11;0.00028411037;1.9254758e-09;2.9716887e-06;3.7899605e-14;4.181595e-06;7.695522e-07;7.471226e-12;3.2342618e-06;5.0021776e-05;1.2682968e-05;7.924711e-11;5.2261827e-11;5.0122926e-05;6.901013e-15;7.748121e-06
company;1.0454539e-14;3.7798385e-05;3.4168644e-07;0.00014232153;7.2930135e-08;5.4148008e-05;6.778566e-05;4.7524593e-13;6.208424e-05;5.635753e-05;2.0355461e-05;2.6842978e-10;2.149048e-10;2.3658585e-07;5.1093497e-11;0.00011379235
dominance;7.707606e-11;2.9810126e-05;1.5822272e-07;6.1109604e-05;9.792955e-08;4.3359738e-05;3.920878e-05;7.262184e-14;7.755795e-05;5.5976714e-05;3.2632488e-05;1.6445844e-07;8.025816e-10;3.101674e-08;2.3887348e-13;7.381173e-05
brady;1.6571856e-12;0.00025175064;3.8431935e-11;7.505653e-06;1.4057153e-13;5.24117e-06;3.3732775e-07;7.002852e-13;4.3576883e-06;4.4163666e-05;9.241895e-06;4.14513e-10;4.3517728e-11;1.5234354e-05;7.751322e-16;7.940634e-06
graphic;3.9206395e-11;4.4603326e-05;2.2365943e-07;7.717945e-05;3.9325765e-11;4.712359e-05;0.0019396339;2.0718227e-11;0.0002191172;3.7775546e-05;4.6612648e-05;4.4593065e-10;2.9213998e-09;2.2754148e-07;4.3743446e-11;4.1053474e-05
lens;1.0761932e-09;4.0525745e-05;9.095477e-06;0.00028076698;5.0089625e-07;8.2410326e-05;0.00036508613;8.690525e-09;0.00043400456;4.2241754e-05;0.00019359101;1.8144024e-07;9.704e-06;8.7424183e-07;6.595798e-09;9.2825634e-05
migraine;5.421621e-12;4.2685544e-05;5.76867e-08;5.4983117e-05;6.1394645e-10;1.8165389e-05;1.1663418e-05;1.3505786e-13;1.0874275e-05;4.4388173e-05;1.633266e-05;4.4638546e-12;9.0873584e-08;1.7113764e-07;3.0329788e-12;3.299655e-05
unseal;2.0016833e-08;1.6045999e-06;1.3078953e-18;0.00011804813;8.561336e-08;5.3536713e-09;6.6128503e-09;0.00086960517;1.1310224e-05;0.00011131359;5.530407e-06;3.425788e-05;2.0558532e-13;4.8201044e-05;0.00013675875;7.4387805e-07
geez;5.7368966e-06;6.2331645e-05;1.6629496e-06;3.581522e-05;4.900427e-08;7.479334e-05;8.2252245e-06;1.1565495e-09;3.420648e-05;5.99527e-05;0.00010582232;4.1079527e-08;8.689567e-07;2.248688e-06;1.2249379e-06;4.3110624e-05
delegation;6.5603265e-15;2.0667025e-05;1.5119389e-07;0.00014911202;1.5830928e-08;3.5654335e-05;3.299192e-05;3.5778994e-10;2.819127e-05;4.8881106e-05;4.712955e-05;3.1953523e-10;3.9032373e-09;2.0178175e-09;1.0045522e-12;0.00043325732
shotgun;3.669446e-12;5.912853e-05;1.9351864e-07;8.430061e-05;1.9243943e-11;0.00041377053;3.0269663e-05;7.845493e-11;8.1163846e-05;4.479021e-05;4.9097263e-05;4.0644971e-07;1.39979335e-08;5.0769962e-08;1.2786306e-11;1.4205708e-05
wiener;1.2264331e-13;0.00012476952;5.81874e-10;1.5846149e-06;4.921964e-15;3.8744068e-07;3.624822e-07;2.7909875e-17;1.3676969e-06;5.439637e-05;2.2955487e-06;4.9988076e-14;4.5563384e-12;1.0254402e-06;5.320942e-16;8.931634e-06
organization;3.931713e-12;1.5245093e-05;1.4109798e-06;0.00053746;9.564683e-07;6.904789e-05;0.00013708432;1.589352e-11;4.6828907e-05;4.851334e-05;0.00010776221;2.0098136e-10;5.3373654e-08;9.6912895e-09;1.0342921e-11;0.00045660936
impractical;4.6459013e-12;4.2043153e-05;4.8581754e-08;3.772989e-05;4.9306303e-10;5.3657523e-06;1.334378e-05;1.5491471e-08;6.824523e-05;4.0696905e-05;1.3952296e-05;1.1513433e-08;3.9128344e-07;7.585949e-10;5.9380352e-12;7.218128e-06
omaha;4.765301e-12;0.0002527382;1.4914374e-10;4.200065e-06;8.5468893e-17;5.4614297e-06;1.3088164e-06;2.0529808e-18;2.3263133e-06;6.0710103e-05;5.4321904e-06;5.6566983e-16;1.40565634e-14;6.31204e-06;2.8379005e-16;5.595327e-05
humiliate;9.93556e-21;1.2105867e-06;0.00015051334;3.7329248e-06;3.9290037e-13;1.9492288e-06;5.4912952e-08;5.3506406e-15;1.3666981e-08;9.589611e-05;1.4718802e-07;1.0388959e-21;5.041292e-19;1.7229606e-13;2.197781e-18;4.0407133e-07
ghostscript;3.802894e-14;0.0006874934;5.5402e-10;1.5428353e-06;3.5421112e-14;1.3940192e-07;3.2944885e-05;7.0690146e-16;2.1089675e-06;3.4921475e-05;4.5470549e-07;4.6801186e-14;1.1032345e-10;1.4384952e-07;7.2696826e-14;2.137627e-06
fielder;2.1341104e-13;5.3469936e-05;5.520915e-07;1.68734e-05;1.9193441e-10;0.00015241158;2.4508863e-05;6.668623e-16;2.0475532e-05;6.0099854e-05;4.5390375e-06;5.659046e-14;2.9779612e-06;2.6447973e-08;5.795195e-12;1.0607973e-05
moss;4.989837e-10;9.690979e-05;1.5223285e-09;1.4410407e-05;4.9029836e-10;1.065142e-05;3.6591048e-06;1.3717439e-11;1.5365578e-05;4.634615e-05;3.4309523e-05;1.0349522e-10;1.3127499e-10;5.448991e-07;6.373407e-14;1.010612e-05
optic;2.0033153e-33;1.2448967e-05;8.944707e-16;4.8891477e-05;1.2810858e-13;3.337386e-05;5.6931585e-05;0.0;2.2951933e-06;0.000119685195;2.9738765e-06;6.810811e-05;1.4138872e-14;6.368135e-05;1.8471123e-19;4.3816082e-05
silly;1.5260384e-09;4.6136098e-05;2.854821e-07;2.8891442e-05;6.0396887e-12;1.995698e-05;5.6353397e-06;4.9647105e-07;4.6405163e-05;5.1645606e-05;8.867317e-05;6.181134e-08;2.100856e-06;1.18096956e-07;8.182927e-11;2.8011595e-05
sehari;2.0391145e-17;0.00015878683;6.683014e-13;4.9454985e-07;2.1869898e-14;3.8004853e-08;1.4890355e-08;3.9753892e-21;3.4549444e-07;6.593511e-05;1.2568137e-07;8.5983977e-16;1.747504e-17;8.332413e-09;1.199969e-19;2.6754583e-06
commerce;1.9396145e-14;3.1833024e-05;3.3148821e-09;9.0345406e-05;2.2075636e-10;8.162378e-07;1.0175391e-05;1.9825599e-13;2.906597e-05;6.63928e-05;1.9681194e-05;1.5212832e-13;2.7734121e-12;3.6858765e-08;1.2176489e-14;3.37677e-05
magnus;2.2807751e-09;0.0005426221;5.1626703e-08;2.972546e-06;2.6445298e-12;5.0157155e-07;1.9117344e-07;1.1749719e-11;3.7907507e-06;3.4579618e-05;9.084384e-06;2.55995e-13;5.042365e-13;4.7045955e-07;2.2542924e-16;1.5981163e-06
perspective;1.4428669e-08;2.1100981e-05;0.00041130267;0.0006030623;2.0701448e-08;0.00015587838;0.00056468206;4.118019e-10;0.00035120393;4.755473e-05;0.00085086917;7.1617907e-09;0.0027575165;4.647017e-08;7.728589e-08;0.00033288426
grieve;6.235694e-11;2.89612e-05;1.7882689e-09;2.0799725e-05;3.8613935e-11;4.2914126e-05;9.600102e-07;2.5089275e-16;1.18462385e-05;6.1522966e-05;0.00013118926;5.6130296e-09;2.91494e-11;8.2245535e-09;1.0350086e-07;0.00011211153
psychologist;9.938268e-14;3.628321e-05;5.050043e-13;0.00020617845;4.0368917e-15;1.3346762e-06;2.3680466e-10;1.3317305e-14;2.3501252e-06;7.5909884e-05;3.2993776e-05;7.937771e-06;6.2289866e-05;5.7323033e-18;2.9483917e-26;0.00020251793
calendar;1.5356087e-10;4.77455e-05;3.420353e-07;0.00018467964;4.974691e-09;0.00010754711;0.0005257786;2.4753952e-10;0.00012792242;4.8949078e-05;0.00020879366;1.3888295e-09;1.3301683e-07;6.2697283e-09;2.4307758e-09;0.00019041517
noreason;2.0007741e-16;6.3761877e-06;4.626805e-17;3.603416e-08;5.2867055e-22;1.0964407e-07;1.2983783e-12;3.634424e-21;4.2628463e-07;0.00018871378;3.5096596e-07;7.532091e-10;4.8675497e-18;3.6778076e-08;4.7887447e-33;1.6454246e-08
yankee;1.6535316e-13;0.00011255845;1.3437885e-09;1.0270062e-05;3.2865677e-15;7.405833e-06;8.668765e-06;1.7676283e-10;2.2157694e-05;6.165448e-05;5.788349e-06;1.3400661e-10;1.969927e-10;0.0008576167;3.5300027e-14;7.8643025e-05
across;4.6055047e-07;2.317381e-05;2.2567646e-07;0.00033548765;0.00011176011;0.0003750335;0.00013432984;9.655057e-07;0.00039514003;4.5753637e-05;0.000114766604;0.00428893;4.6726438e-08;3.193304e-09;1.0641628e-07;0.0001822473
legislator;1.92903e-06;4.5532634e-05;0.0012098984;5.968802e-05;0.00018475113;0.00043634995;0.0009919613;8.6947003e-32;0.00014567746;2.8166138e-05;3.5463228e-07;1.3381846e-05;5.0561855e-13;0.00010201223;4.437e-42;5.6216015e-07
egypt;8.8654466e-11;9.65643e-05;6.8904534e-08;1.3871489e-05;1.8494803e-10;3.1849797e-06;2.7711635e-06;1.5523842e-14;1.7437553e-05;3.7883758e-05;4.003989e-05;1.9125847e-12;4.142857e-10;3.3909597e-05;4.2072477e-11;0.0010692661
